label,yield_strength_MPa,ultimate_tensile_strength_MPa,uniform_strain,fracture_strain,youngs_modulus_MPa
Random_4358,374.3350827288527,608.2183983769311,0.08782232413095645,0.1801765248188768,210000.0
Random_4359,554.0237017696986,832.4766534024413,0.09855337393089332,0.2022212773507674,210000.0
Random_4360,657.7893570659612,947.0596780447635,0.07700518633894123,0.15207078247147102,210000.0
Random_4361,771.4763571343149,1036.3182974599513,0.0532781211895138,0.09859093174052871,210000.0
Random_4362,586.580012340214,843.6125621515889,0.0794513793961144,0.15980608953447553,210000.0
Random_4363,747.083221509589,1044.702659954738,0.06285796846959281,0.11710455946305932,210000.0
Random_4364,574.3823090113137,781.7729722394577,0.052187013568413196,0.09718652374700269,210000.0
Random_4365,679.9876088365581,947.965991826519,0.0715527966478397,0.14358224862515964,210000.0
Random_4366,637.184110714044,897.4716204715932,0.07776957200785824,0.15807401654319894,210000.0
Random_4367,501.0554926239849,716.5510251523996,0.07556297295884794,0.15219815424755795,210000.0
Random_4368,450.7214109986275,666.1542191417682,0.09095575337567993,0.1896412135627742,210000.0
Random_4369,559.9995867424883,824.8287050202948,0.11144068495770551,0.23984991700062733,210000.0
Random_4370,627.3345050391896,872.6281269283625,0.06807647259301343,0.13385469790292792,210000.0
Random_4371,696.6440200816196,956.2612358276024,0.06708791531934916,0.13051341257482127,210000.0
Random_4372,582.6503912471666,802.1019040787038,0.064758190875411,0.12542547429698808,210000.0
Random_4373,529.5822722660331,736.0081572206602,0.07984549403577305,0.16519427042169657,210000.0
Random_4374,637.7923116894763,881.4126152875097,0.060854924586953206,0.11719626822453993,210000.0
Random_4375,634.8130637771891,853.338486681838,0.047767773204020834,0.08707581037810924,210000.0
Random_4376,624.6823798975164,859.7828408412338,0.07737176972228677,0.1616089512217354,210000.0
Random_4377,707.8203771888851,943.672555348166,0.047239655404969064,0.08688901768295765,210000.0
Random_4378,694.4873192820281,974.7365478230944,0.09968966165245831,0.2123605223773331,210000.0
Random_4379,591.6054801722324,810.9807306317288,0.06040961878672391,0.11735287679375803,210000.0
Random_4380,723.506222494813,971.5488254097996,0.052807972732237383,0.09788815461908665,210000.0
Random_4381,431.6582472462111,627.3356178221837,0.05561088093473547,0.10318709416972853,210000.0
Random_4382,533.8666830486777,801.8117661322057,0.0995602057287685,0.20583138158176317,210000.0
Random_4383,770.5995377034931,1026.8008103685277,0.054204796407274276,0.10467205088490253,210000.0
Random_4384,542.5736676220178,804.7134986031643,0.09260864840588255,0.1900585126555721,210000.0
Random_4385,415.0228789718181,681.1635959913009,0.09315361253809948,0.18668825526286875,210000.0
Random_4386,754.8034174584303,1019.6858845837364,0.04333476026060494,0.07251085512732945,210000.0
Random_4387,553.5413460398545,799.5237575883992,0.06298730770872547,0.11826459117468194,210000.0
Random_4388,633.1532494131552,906.7281966653268,0.07185750037928443,0.1389425190818686,210000.0
Random_4389,665.5296075737082,936.5437772224452,0.05914547552009368,0.10808787383152632,210000.0
Random_4390,771.7247781498589,1090.8451813677204,0.08914576359810802,0.1849972391509953,210000.0
Random_4391,744.8899604796035,1028.0208815008477,0.0561808916962627,0.10174235940708629,210000.0
Random_4392,549.1949974233629,819.0218602134057,0.07554904803191186,0.1445660160248374,210000.0
Random_4393,485.6307806175733,683.9745847045783,0.05426549583756956,0.10142316624938155,210000.0
Random_4394,740.4863921345699,1038.9042560760781,0.06601997195458895,0.1267475588736,210000.0
Random_4395,797.2493076186391,1131.4022166218165,0.08905273547232695,0.18227433472348661,210000.0
Random_4396,722.3681704983866,1009.8167996194979,0.06980815000905939,0.13601015178417622,210000.0
Random_4397,744.4834286088561,1039.0598179049582,0.08769779868783045,0.18034152823186006,210000.0
Random_4398,418.01908623010354,632.892456133447,0.05564506955504969,0.09981173461649664,210000.0
Random_4399,718.5812710675368,1020.9993912657225,0.06656496306083348,0.1264195518429523,210000.0
Random_4400,800.5755690729962,1086.6034512010008,0.056723266274283604,0.10754463102831927,210000.0
Random_4401,446.50711685502904,681.6190845997436,0.07111107860164043,0.13757194994853644,210000.0
Random_4402,720.916516520253,987.8261351474201,0.07788180498311104,0.15776625424326063,210000.0
Random_4403,741.1746155856277,1043.1150225838608,0.08189626047936262,0.1633973501612843,210000.0
Random_4404,546.1623722404609,811.7210054906426,0.06803175618036837,0.12650659015589635,210000.0
Random_4405,782.2336181116846,1056.3256258952995,0.05318638251237677,0.09998979490636029,210000.0
Random_4406,713.5636050635447,953.8815847644664,0.04997513880582762,0.09397266136515021,210000.0
Random_4407,640.8470854674293,876.1697188487209,0.0723429368602229,0.14605158892832568,210000.0
Random_4408,735.4064838594669,1010.6131725593182,0.06960125421781069,0.13659930102047566,210000.0
Random_4409,616.2559193736862,840.9002663147758,0.06788289724132299,0.1370602422499032,210000.0
Random_4410,543.8384291483239,796.1020171726194,0.09734827683703458,0.20608774723389495,210000.0
Random_4411,661.7661824995524,916.7176853936935,0.066267297446139,0.12783310596259795,210000.0
Random_4412,689.6294029303375,933.8161823007495,0.06115386593102257,0.11903133871855973,210000.0
Random_4413,691.4419173434612,956.5324009580528,0.09516931718213645,0.20400954337346755,210000.0
Random_4414,793.5508793106115,1114.1486055244568,0.07465292404092636,0.1450387045900373,210000.0
Random_4415,407.5503307318556,630.0551909504443,0.0830573380990286,0.16764698013985413,210000.0
Random_4416,826.0024886750721,1130.5735967631304,0.0565620973775961,0.10568062214240136,210000.0
Random_4417,576.8633188370452,781.7870847183913,0.05112676752881224,0.09582926064823555,210000.0
Random_4418,611.3956901069058,865.872274235011,0.08609962822226166,0.1791641528043732,210000.0
Random_4419,629.4965487939332,884.1544238181317,0.08656137854744733,0.17803904176977536,210000.0
Random_4420,788.9431803812877,1101.718294646646,0.08358388878079007,0.16891786239138357,210000.0
Random_4421,520.2757554479454,743.877375386362,0.07077830726380432,0.13979589678779514,210000.0
Random_4422,683.5952847593701,979.7576365690187,0.09586299482415869,0.19957556236128404,210000.0
Random_4423,727.9094807586073,1026.712340474112,0.07521967503149925,0.14727496097818762,210000.0
Random_4424,546.818202865678,798.3111049497695,0.09173633113382142,0.19127419512056296,210000.0
Random_4425,534.003653591892,740.267179081528,0.0787500411450253,0.16137624227105776,210000.0
Random_4426,803.5216598062894,1141.3284178768358,0.09742795863380645,0.20385113905464158,210000.0
Random_4427,638.7305207236548,901.4756751890385,0.0903225010358058,0.1864812935156822,210000.0
Random_4428,690.3020213933155,972.5577599017292,0.08839661281809515,0.18250035846777748,210000.0
Random_4429,552.8808193298962,776.8198150307699,0.09999373139241965,0.21655403635100998,210000.0
Random_4430,391.76189822534525,624.3030533044061,0.11140085892772557,0.23905608303056136,210000.0
Random_4431,687.721778453165,942.6069256506564,0.09024193867910177,0.19242922159188736,210000.0
Random_4432,497.23461166266907,734.7654031643767,0.0720432845389638,0.14085504468939244,210000.0
Random_4433,668.5779482590732,950.2002949594611,0.08196316995809524,0.16501273228016589,210000.0
Random_4434,641.5420231458705,900.2431198240544,0.07943433082305028,0.16345957073876666,210000.0
Random_4435,720.3070500379372,1006.9700109140479,0.08560160167879545,0.1762913439449736,210000.0
Random_4436,647.0693259175204,915.4175462822346,0.05538665846285892,0.09744907992275825,210000.0
Random_4437,692.6052274559811,933.2010252197372,0.04574130523227102,0.07998865313996745,210000.0
Random_4438,774.9060585495637,1103.1720314671422,0.10096654655469553,0.21138478720530687,210000.0
Random_4439,723.5340911998078,1015.3442006629036,0.061583611158939934,0.11278833355527662,210000.0
Random_4440,790.7731398477006,1088.1434986014524,0.06484594258512143,0.12364996980717367,210000.0
Random_4441,619.7620146152528,905.7213280883501,0.0901349774991755,0.18518142097139526,210000.0
Random_4442,563.5038379360457,787.4225211857479,0.08740671348236623,0.18569119344988955,210000.0
Random_4443,768.3631168339651,1022.2503115587833,0.053519261169297866,0.10149576261423421,210000.0
Random_4444,642.9275205899319,938.675213996178,0.08979478205246393,0.18341251127855301,210000.0
Random_4445,640.2650441087332,884.7308609056327,0.08017468946952795,0.16512775012703745,210000.0
Random_4446,564.5082360080745,806.3055158810331,0.10423848636675459,0.224658588474855,210000.0
Random_4447,637.7279268667337,903.2619503704638,0.09863779587139133,0.21090415262284398,210000.0
Random_4448,781.0662442442762,1040.1128078901381,0.04730031676184393,0.08585904840383382,210000.0
Random_4449,576.077081610429,829.448271209429,0.08919194904678615,0.1854494851616154,210000.0
Random_4450,662.044399504381,959.1798220782216,0.08646834569740465,0.17204344188044318,210000.0
Random_4451,471.57132592528916,741.8602368875438,0.09566398838695725,0.19652771258592608,210000.0
Random_4452,503.63879841638965,739.0454668048053,0.08919412805042795,0.18241517263620863,210000.0
Random_4453,548.2122245411852,766.7244003886556,0.08137827195833885,0.17092131143900335,210000.0
Random_4454,419.61295341563977,632.5265360258438,0.07368122679708537,0.148416071367274,210000.0
Random_4455,535.3584310075966,760.7659256168304,0.0713157480468933,0.14432708744127423,210000.0
Random_4456,573.5755635773074,826.324308180543,0.07703237093841138,0.1518179589722689,210000.0
Random_4457,615.955440050054,844.5265428243049,0.08539786620326924,0.17902869784372194,210000.0
Random_4458,523.6508018919567,752.6187196439736,0.0638453386250655,0.11999351137964961,210000.0
Random_4459,764.9275147797696,1030.8121698079588,0.054832638047240395,0.10243493605649956,210000.0
Random_4460,778.6857885163204,1097.7735797151752,0.0704813011807438,0.1338213780070653,210000.0
Random_4461,744.528221355316,1019.7527081850484,0.05476198104065351,0.09949017995595011,210000.0
Random_4462,645.2836039009145,870.639813513853,0.055488420061342525,0.1049030940740647,210000.0
Random_4463,609.0266856227777,881.2175374891577,0.09201273486673127,0.18739491613877754,210000.0
Random_4464,775.278049786401,1049.4760589122886,0.06553682275248812,0.13026268607347744,210000.0
Random_4465,749.6071746479143,1020.0062017311288,0.06748228644209711,0.13614885059959111,210000.0
Random_4466,681.6730599949655,984.9358177481527,0.11468798883273278,0.2477716419030467,210000.0
Random_4467,673.0142309713415,929.3091001858231,0.07767504162944038,0.1590793533424375,210000.0
Random_4468,563.8190854719503,787.8968120277784,0.09273300430981894,0.19673164275214378,210000.0
Random_4469,754.0084320504925,1044.9379713746519,0.08063709622590759,0.16324676119235665,210000.0
Random_4470,761.3723994117556,1042.9541938909215,0.05705399468806635,0.1074715258966081,210000.0
Random_4471,762.5231138234632,1050.4179554397447,0.06995093484436518,0.13788112839654149,210000.0
Random_4472,706.7314229714351,953.8779135316368,0.05930943542642003,0.11756295969527751,210000.0
Random_4473,686.1741268625367,971.9117791999131,0.08827597470504601,0.1833994320411552,210000.0
Random_4474,541.6454326383734,771.681079528828,0.08134670140093592,0.1672422270944065,210000.0
Random_4475,392.1308973114773,613.5318314414064,0.10014367565265765,0.2112499337743402,210000.0
Random_4476,694.4314090004945,984.0931996795398,0.09858968630083727,0.20957414367144223,210000.0
Random_4477,419.0801818692872,680.303419802954,0.10877047682900587,0.2281485987932434,210000.0
Random_4478,657.0801271177168,893.0405206004565,0.08008300523513953,0.1697249182610385,210000.0
Random_4479,745.1030492741367,1053.253285239833,0.07452225710749866,0.14870321714774468,210000.0
Random_4480,800.9390974407759,1098.4894701609537,0.057216746239502986,0.10560181924664425,210000.0
Random_4481,574.2706222849911,848.8259537745344,0.09877357321097431,0.20609471822361478,210000.0
Random_4482,488.85555738046537,702.4276752611911,0.06457078287703674,0.12360082566708483,210000.0
Random_4483,509.6341407228772,781.3716903251044,0.10259548546028166,0.21335461358044178,210000.0
Random_4484,478.70356567114015,715.4622191338062,0.07878086756110184,0.15660419027688507,210000.0
Random_4485,624.1080041009737,885.1117105842186,0.06704381938372668,0.13095257078278016,210000.0
Random_4486,720.1345279141678,996.7691936644277,0.07359282469452567,0.15007264347742266,210000.0
Random_4487,789.4885087462351,1052.5906736027875,0.0494105355779665,0.09320426441624481,210000.0
Random_4488,656.8495241945409,927.8603733241614,0.08083174302395146,0.16424893880064018,210000.0
Random_4489,774.310872385444,1061.442536199976,0.07244994622915235,0.14392345476065072,210000.0
Random_4490,782.2418725686694,1095.1319846530196,0.08718278402649618,0.1798715850750615,210000.0
Random_4491,640.1445761252277,870.180276447052,0.07879437306717219,0.1653864862888299,210000.0
Random_4492,628.2870359504487,845.1657576075918,0.05041386627762909,0.09216792779494992,210000.0
Random_4493,655.5878417420618,942.974457530373,0.08081525131592707,0.15898938335573615,210000.0
Random_4494,528.1125559464301,762.5180109328907,0.06573028208909776,0.1251792972476085,210000.0
Random_4495,712.8112081288118,1019.3617456460588,0.09001753961472315,0.18554810447290518,210000.0
Random_4496,543.0912181242664,778.0546181607428,0.08464533803797172,0.1734544261798941,210000.0
Random_4497,660.2238185251214,936.6085284332119,0.09164460868941748,0.19223847980953712,210000.0
Random_4498,780.1116625629232,1100.386365867977,0.09164536663322533,0.19121213256100708,210000.0
Random_4499,739.8541823411718,1019.3822391801975,0.07086043851728538,0.14085057698358247,210000.0
Random_4500,561.7835221584863,840.1064141062467,0.10096775482786068,0.20945208352970693,210000.0
Random_4501,790.4237583335315,1121.804340568073,0.09140536167917815,0.18816478608027493,210000.0
Random_4502,610.369509072021,851.4281875732156,0.0646669981752418,0.1259452692669845,210000.0
Random_4503,543.2073675093732,817.493392488975,0.09753492376497706,0.20116751410935896,210000.0
Random_4504,522.181094084925,793.8789219002456,0.0726932479655935,0.13898156670979767,210000.0
Random_4505,512.423221133182,778.0454191761213,0.08856043944672341,0.18074275461217476,210000.0
Random_4506,628.846211310831,855.5442003883245,0.05059688364215263,0.09161101857282482,210000.0
Random_4507,448.4049438818884,698.0132799909563,0.07712816279911874,0.15193986127970027,210000.0
Random_4508,480.0485471957111,719.5356826425767,0.08066712561086503,0.162827365926828,210000.0
Random_4509,671.112756634244,979.6353096753559,0.11742154374865676,0.2535024744033938,210000.0
Random_4510,455.07885268661687,654.6049726676184,0.08461377992965316,0.1757098310121579,210000.0
Random_4511,406.89646571929467,602.2683188785714,0.0723222040522617,0.14414616397619587,210000.0
Random_4512,332.5725258763523,515.9648391720343,0.07967640515750461,0.165040057260122,210000.0
Random_4513,690.8957451951825,928.6225030124398,0.05105951321093351,0.09590666959262978,210000.0
Random_4514,490.093591780813,690.7870883281194,0.08002450915399192,0.16620444011822078,210000.0
Random_4515,668.8026913458141,950.156355409695,0.10148145383741083,0.2159674290346386,210000.0
Random_4516,483.23069179353786,699.2819867807312,0.0952171937755324,0.20253605132977995,210000.0
Random_4517,738.3688377546888,1022.6506537616455,0.05568875533461652,0.10100105343019938,210000.0
Random_4518,641.9706325581295,887.384044262725,0.07557783920888078,0.15137065861827517,210000.0
Random_4519,606.9214689279744,865.9319624841789,0.09127201965930999,0.19221074669705712,210000.0
Random_4520,472.8362188055431,679.6438231402001,0.0654987208714277,0.1256935737205085,210000.0
Random_4521,647.1456181296043,947.769060475049,0.11313325898450448,0.24240209214461186,210000.0
Random_4522,452.0849432287001,663.992866266717,0.06525309078119859,0.1277436259455703,210000.0
Random_4523,546.7247621545982,780.2986118095315,0.08106805116795035,0.16400563112383404,210000.0
Random_4524,542.8162634324331,820.106872514782,0.09774070687598159,0.20297337581614255,210000.0
Random_4525,716.65456781531,971.2856357956547,0.061676888158147494,0.12021482592786864,210000.0
Random_4526,472.41981510196854,742.2444259115013,0.09613950434705819,0.19798302674761512,210000.0
Random_4527,822.1726217037747,1142.0626606528137,0.06784475623048095,0.13179227675964328,210000.0
Random_4528,608.8654252534934,865.4776562074964,0.07676384395289054,0.1519978817405463,210000.0
Random_4529,459.568022049676,711.2355793030922,0.09149972870477359,0.18484938148596836,210000.0
Random_4530,418.5003349859329,643.262853031684,0.08248801983744546,0.16853246512616854,210000.0
Random_4531,473.5007210895391,701.4314018672851,0.07156859053218263,0.13932924355710835,210000.0
Random_4532,765.4991322661276,1026.1428701910393,0.04134974017554379,0.06916265799551768,210000.0
Random_4533,682.2190933325932,951.530845538179,0.08161327611754868,0.16491194626608052,210000.0
Random_4534,776.125659997112,1053.6999054956202,0.062562393691139,0.12140667842813638,210000.0
Random_4535,702.790355964509,1003.6574766663332,0.07460318466692156,0.14328601942681915,210000.0
Random_4536,741.4213133413928,994.640592945623,0.06254369734824736,0.12227938516070769,210000.0
Random_4537,814.0203608662742,1124.4452995907511,0.06277046679616174,0.12001826114244958,210000.0
Random_4538,798.8490957240575,1112.7670984608008,0.06041169302747543,0.11048796685343157,210000.0
Random_4539,511.25357978791345,744.9368357855942,0.08058366314049215,0.16501350304736048,210000.0
Random_4540,666.6600696209715,936.3245792143462,0.09167902815350938,0.19431398213639692,210000.0
Random_4541,673.2726043599305,913.5645618585418,0.05237404777349819,0.09511174785358512,210000.0
Random_4542,526.1760026633852,728.9193430974702,0.05849071721230211,0.11424284834358746,210000.0
Random_4543,644.9037736263317,931.7004338319754,0.07047767728494836,0.13277823583582704,210000.0
Random_4544,769.985729592218,1042.3910921759978,0.053532292893000565,0.09975525149447118,210000.0
Random_4545,678.938816536084,917.024047885611,0.07040037059635951,0.14256955940903324,210000.0
Random_4546,716.4219459456573,1000.3671538915768,0.08544723477146579,0.17744555145505783,210000.0
Random_4547,691.2041238987359,943.4833244819195,0.08478686842923645,0.17912914722377132,210000.0
Random_4548,463.62320517685913,691.215390442588,0.09685767844235764,0.20550127573859234,210000.0
Random_4549,725.5993363558179,982.3413713048504,0.06474962779464603,0.13057443283577164,210000.0
Random_4550,776.2599814753294,1078.7693488279267,0.07807386708286035,0.15547111786785311,210000.0
Random_4551,464.9997416851661,725.2518359549714,0.0956431797486042,0.19731482596436142,210000.0
Random_4552,619.2405652590078,871.2056566188758,0.0830914586476407,0.17148163953237278,210000.0
Random_4553,828.2752463299108,1147.4945453026378,0.062336822261465,0.11728715469211123,210000.0
Random_4554,635.7269843085825,891.1271674319197,0.08816083724898732,0.1834426038931069,210000.0
Random_4555,724.8023666265633,970.019036208073,0.049178873516086255,0.0894050750446381,210000.0
Random_4556,572.5183720730785,818.9259283117416,0.09689903979782187,0.20503997153054376,210000.0
Random_4557,503.02082532487447,774.8923891263064,0.08804146740722282,0.17739794882230875,210000.0
Random_4558,566.4495387045972,827.7290048257656,0.07593706599577542,0.15098941725194426,210000.0
Random_4559,428.27246922098044,693.7549410375934,0.08631585563275085,0.1694821690814322,210000.0
Random_4560,679.4458776946748,944.154629493998,0.0728620666996656,0.14497762590221322,210000.0
Random_4561,653.2966483837658,893.2232076107273,0.04521793801897857,0.07688587819284975,210000.0
Random_4562,697.7661573089216,1000.3500019544443,0.0941864220053215,0.1946929274687112,210000.0
Random_4563,610.3933662673232,837.9759820670722,0.08466610521035828,0.17645251057472933,210000.0
Random_4564,379.70241233061313,601.2929055127237,0.07467506068476225,0.1457437373113186,210000.0
Random_4565,579.7238093186897,816.6366896068726,0.0857990882078711,0.1799399938534856,210000.0
Random_4566,647.1942569836004,925.1198996029743,0.058485272446003905,0.10414584374667767,210000.0
Random_4567,419.49601009588804,669.5864597415548,0.097809226337115,0.20379167450737423,210000.0
Random_4568,722.3792807280872,1016.6076051841235,0.07891078110653173,0.15889916250917407,210000.0
Random_4569,788.1924050566594,1115.801128292537,0.08659429445972253,0.17859090161681412,210000.0
Random_4570,736.0896191588433,987.4092444429939,0.06059775157481455,0.11775785759431127,210000.0
Random_4571,584.3576717867111,800.2439406945217,0.05855206111707169,0.1121642477747149,210000.0
Random_4572,798.1100360615466,1093.122744483289,0.06397405127006037,0.12669829772522684,210000.0
Random_4573,760.0650196961905,1063.816228555231,0.09645745356658553,0.20448570212139083,210000.0
Random_4574,660.1087936177023,945.5806701037772,0.07448935165271246,0.14338239496891297,210000.0
Random_4575,718.3853269615122,1006.3284215692139,0.08263471022225696,0.1704492649963149,210000.0
Random_4576,637.2952273358424,904.0216383999463,0.06302170945953822,0.1187914624986289,210000.0
Random_4577,690.9314193874937,932.5566694300277,0.05900926727454575,0.11311007095083597,210000.0
Random_4578,617.605247620424,844.9744327427861,0.08686278900958896,0.1843323289285584,210000.0
Random_4579,740.6434144324761,1013.3598862400726,0.06355098554629357,0.12187460586051992,210000.0
Random_4580,720.8471125311894,993.7493046198656,0.08765101992543217,0.18577080653930259,210000.0
Random_4581,720.3466171235447,1019.2717311237614,0.09463848480196158,0.19933121116219518,210000.0
Random_4582,656.2790595940662,910.2705217991037,0.08206928271261099,0.16725431815903397,210000.0
Random_4583,809.6600600288043,1135.5933251414192,0.06951170046614935,0.13517604749436177,210000.0
Random_4584,666.727599302534,919.6801447772535,0.07019898701037937,0.1404972075328496,210000.0
Random_4585,541.9835690662735,795.6056134551039,0.07790750061829485,0.1534360958709557,210000.0
Random_4586,720.2052231370426,1013.4948766289328,0.09659470500830857,0.2036270741027644,210000.0
Random_4587,503.7700619880281,733.3453994439018,0.08786360907607116,0.18259248602520728,210000.0
Random_4588,567.6710304381916,807.0473307242495,0.05314916880950282,0.09436857354842643,210000.0
Random_4589,679.8505723284045,937.1029465136028,0.057329768083688434,0.10620119386500165,210000.0
Random_4590,441.2286429156792,645.88615950546,0.08370692216156121,0.17482146977092206,210000.0
Random_4591,351.7234200569637,578.7768931850899,0.10308993518524653,0.21854268794497694,210000.0
Random_4592,533.581951333571,742.2448791669894,0.060290034156621326,0.11521276262618947,210000.0
Random_4593,551.1792920255094,785.165155491987,0.07962122277402219,0.16395048267088294,210000.0
Random_4594,570.636877204146,834.0883205089333,0.1004991222963263,0.21193666563470115,210000.0
Random_4595,651.039293906679,940.4979705671919,0.06657942138546899,0.12445005689807004,210000.0
Random_4596,585.9685140184599,850.0558683957206,0.07579264192307685,0.1501740918876794,210000.0
Random_4597,647.6701988770974,907.1596576266431,0.0917465653694337,0.19374589130030473,210000.0
Random_4598,667.2015618470721,925.5867143316617,0.08045425426166372,0.1636052767515135,210000.0
Random_4599,702.3259474533642,968.939116511949,0.05316100443241527,0.09458010700462272,210000.0
Random_4600,662.4909671179066,912.2886323376193,0.08231226916406702,0.17336081345364182,210000.0
Random_4601,667.0376975220539,971.6422915108648,0.10722932601088611,0.22797771629878458,210000.0
Random_4602,512.889112838819,737.6252848412803,0.0786008367761205,0.15877730637288526,210000.0
Random_4603,612.2518038376758,844.79096000423,0.06706945625732855,0.13514999251748527,210000.0
Random_4604,769.8873080820786,1096.783956328687,0.09226300645083597,0.18747688584805616,210000.0
Random_4605,547.7118825988935,790.9378170641454,0.09718401803192327,0.2046132299185952,210000.0
Random_4606,709.2849653890327,966.6743529034866,0.08523715804042331,0.18177675188829348,210000.0
Random_4607,478.8267007289408,713.4689411049293,0.08954086108209369,0.1854840334107749,210000.0
Random_4608,494.13096232914893,690.1682050392918,0.06804591563092625,0.13578974170813204,210000.0
Random_4609,486.737362148331,705.0582129728884,0.08550102432487683,0.17895570381161893,210000.0
Random_4610,731.3552373330767,991.5806597935059,0.04662701599073468,0.08122467020994911,210000.0
Random_4611,402.41420630586236,666.1012585487199,0.10463800158223034,0.21817194703381368,210000.0
Random_4612,447.95455280441405,672.7848930894692,0.09748900132834366,0.20595705084017454,210000.0
Random_4613,729.2016883421927,1014.3234451597776,0.05164481127451798,0.0895542864616663,210000.0
Random_4614,583.9792319004152,789.9627026505227,0.04079531957647299,0.06743377557231232,210000.0
Random_4615,629.0247911268967,895.4522111534419,0.07370485700949787,0.14471147813784213,210000.0
Random_4616,530.6018853131511,773.3653277986825,0.05307372365919903,0.09192385906593123,210000.0
Random_4617,626.3475837388104,895.0061518009446,0.06959830862820524,0.13385111309385828,210000.0
Random_4618,699.589912974883,979.9688445661283,0.07717843277948495,0.15512946370619599,210000.0
Random_4619,634.3556905884617,885.7372284478588,0.06331159974000686,0.11957363150718611,210000.0
Random_4620,644.4414335052797,903.0951720046613,0.08349591792133168,0.17040062744432238,210000.0
Random_4621,648.0504612264864,927.0171328087397,0.09819365840067734,0.20815543557061691,210000.0
Random_4622,564.1597161682314,814.062596800072,0.07550372427045036,0.15247559216699427,210000.0
Random_4623,720.0462732005235,1040.1236020974623,0.1081860656830493,0.22990474259845536,210000.0
Random_4624,613.0256640526369,829.9311846934611,0.05287527270755035,0.09779921355199767,210000.0
Random_4625,451.7868556386318,646.0304218245644,0.05363312047494146,0.09708029198339088,210000.0
Random_4626,757.0633832677709,1066.0537397845578,0.08355377404188065,0.17143338856118662,210000.0
Random_4627,682.4748555595769,926.9450955564888,0.06626827878402206,0.13232798088117412,210000.0
Random_4628,700.9285234672407,958.3680876241154,0.06888769554139303,0.13880293616364967,210000.0
Random_4629,516.390405317662,728.1162072351486,0.07412555784767481,0.1493794467100461,210000.0
Random_4630,590.458100887339,861.4837026554216,0.10078551022425136,0.21340596473492918,210000.0
Random_4631,592.502233842745,813.4506425825741,0.0679306045359618,0.13680423673767073,210000.0
Random_4632,677.6543331269937,967.5430467490729,0.0770390402604637,0.15330206868742657,210000.0
Random_4633,542.1004661585642,787.2427868528641,0.06426338969216247,0.12136466102644178,210000.0
Random_4634,438.89520784848355,688.4124601395,0.07831459807753342,0.15195293493632273,210000.0
Random_4635,708.5510483517212,949.4376868141696,0.0465403080061903,0.08234665967369753,210000.0
Random_4636,733.6461916505261,984.6067759736629,0.06393984912412405,0.13054678777883116,210000.0
Random_4637,488.1785733322698,683.0527639162586,0.0632891635431894,0.12668656492491226,210000.0
Random_4638,686.6001043808802,957.5996700882995,0.07334971300515596,0.14753790099377706,210000.0
Random_4639,506.90409059408717,777.7564456177591,0.08146286922732339,0.16258463815977076,210000.0
Random_4640,637.0365307844726,934.7223848898377,0.09910272298395226,0.20468337975823425,210000.0
Random_4641,775.9671851971417,1107.9975480412945,0.09707293719491655,0.2000936544739232,210000.0
Random_4642,438.65919184747526,704.6474286611104,0.11930209551342741,0.2555464776906221,210000.0
Random_4643,698.2455684707916,950.3094188394452,0.06361868060402599,0.12632870275796101,210000.0
Random_4644,447.7819671332876,699.5245384720896,0.09546499794817967,0.19838143945154382,210000.0
Random_4645,771.9209896840417,1054.4699563477698,0.06438618839928695,0.12770775228495396,210000.0
Random_4646,723.1387486953593,989.573819312989,0.08958483366507487,0.18994437453739924,210000.0
Random_4647,603.7469423086538,872.3365506150686,0.0649344819010792,0.12209417715786108,210000.0
Random_4648,686.6271227840799,997.8460294157741,0.1097838342076956,0.23295904665927827,210000.0
Random_4649,492.34350868910997,748.9507152298283,0.09236536996199687,0.18832854513429018,210000.0
Random_4650,742.6270412004549,1014.5326753809695,0.08710832506612201,0.18508394550173102,210000.0
Random_4651,759.6456224454613,1058.6748385780259,0.08223047307954469,0.17054408582644573,210000.0
Random_4652,676.544868320461,946.4270932838562,0.07522482364417729,0.15112172927801973,210000.0
Random_4653,398.54159347513564,594.3963364419301,0.07549834843527774,0.15495745530603258,210000.0
Random_4654,677.8751135165214,960.4627459032482,0.06205098649518167,0.11321959446312888,210000.0
Random_4655,556.4225297539836,782.9711605092056,0.08588510777827543,0.17829612174420653,210000.0
Random_4656,534.5579628146994,808.3324862417456,0.08520490059877706,0.1704715523584115,210000.0
Random_4657,730.3529459335008,1033.476290940755,0.08334600709278828,0.16964932630489132,210000.0
Random_4658,551.9887761699484,760.2088422865085,0.07096145883118067,0.14581234201846482,210000.0
Random_4659,620.8819255505153,874.4648754778765,0.09173995682724934,0.1931770563518643,210000.0
Random_4660,483.304359903105,713.28872833945,0.08626375058063276,0.1746802666903376,210000.0
Random_4661,605.2708184474237,877.4548764356741,0.08808620542881915,0.1786886057929537,210000.0
Random_4662,664.1089142638004,904.1772852686153,0.06667156692733771,0.13199759357254512,210000.0
Random_4663,497.09426736840777,708.1766199427462,0.08390263782108442,0.17594969521641926,210000.0
Random_4664,702.6699406760312,993.5037205662263,0.08358185759107578,0.16981967946776527,210000.0
Random_4665,655.1317111555187,958.9769991655262,0.10472537310622618,0.22111932990810929,210000.0
Random_4666,772.4056781714503,1039.7739426152098,0.055430274636193475,0.10496907983653353,210000.0
Random_4667,791.9046116306304,1075.6770173087693,0.061125448458633,0.1183630056400589,210000.0
